# Standard, non-uniform FFT-based periodogram
# Chosen Nyquist frequency: 0.4
# Rayleigh resolution: 0.0008126409775662672
# Detrended: True
# Trend type: linear
# Number of bootstrap iterations: 1000
# 5% FAP (bootstrap): 1.758654797113846e-05
# 1% FAP (bootstrap): 2.065145615545422e-05
# Window applied: None
# frequency,power
1.35409614e-04,1.03876094e-09
2.70819228e-04,5.87380067e-08
4.06228842e-04,5.80816496e-07
5.41638456e-04,2.69539451e-06
6.77048070e-04,8.03042744e-06
8.12457684e-04,1.76353903e-05
9.47867299e-04,3.06539501e-05
1.08327691e-03,4.38588018e-05
1.21868653e-03,5.27390585e-05
1.35409614e-03,5.37220811e-05
1.48950575e-03,4.61784758e-05
1.62491537e-03,3.28777855e-05
1.76032498e-03,1.85679953e-05
1.89573460e-03,7.59642438e-06
2.03114421e-03,2.04882845e-06
2.16655383e-03,1.39399166e-06
2.30196344e-03,3.53299814e-06
2.43737305e-03,6.31512462e-06
2.57278267e-03,8.54670175e-06
2.70819228e-03,1.01441348e-05
2.84360190e-03,1.17481894e-05
2.97901151e-03,1.43011700e-05
3.11442112e-03,1.87841490e-05
3.24983074e-03,2.59466355e-05
3.38524035e-03,3.58431773e-05
3.52064997e-03,4.73231645e-05
3.65605958e-03,5.79233813e-05
3.79146919e-03,6.45161747e-05
3.92687881e-03,6.45717575e-05
4.06228842e-03,5.73902335e-05
4.19769804e-03,4.45755244e-05
4.33310765e-03,2.94544184e-05
4.46851726e-03,1.57689028e-05
4.60392688e-03,6.34197207e-06
4.73933649e-03,2.31921076e-06
4.87474611e-03,3.17593688e-06
5.01015572e-03,7.28974794e-06
5.14556534e-03,1.27327778e-05
5.28097495e-03,1.80003301e-05
5.41638456e-03,2.24914629e-05
5.55179418e-03,2.66007037e-05
5.68720379e-03,3.13392621e-05
5.82261341e-03,3.75830504e-05
5.95802302e-03,4.52992357e-05
6.09343263e-03,5.32236989e-05
6.22884225e-03,5.92638900e-05
6.36425186e-03,6.14486765e-05
6.49966148e-03,5.88569152e-05
6.63507109e-03,5.19566935e-05
6.77048070e-03,4.22104716e-05
6.90589032e-03,3.13233457e-05
7.04129993e-03,2.07061443e-05
7.17670955e-03,1.14384746e-05
7.31211916e-03,4.51423148e-06
7.44752877e-03,8.95031600e-07
7.58293839e-03,1.13031400e-06
7.71834800e-03,4.81554973e-06
7.85375762e-03,1.04613146e-05
7.98916723e-03,1.61056736e-05
8.12457684e-03,2.03744708e-05
8.25998646e-03,2.32185043e-05
8.39539607e-03,2.56963299e-05
8.53080569e-03,2.88847915e-05
8.66621530e-03,3.27302891e-05
8.80162492e-03,3.57780491e-05
8.93703453e-03,3.60776500e-05
9.07244414e-03,3.26368040e-05
9.20785376e-03,2.63235083e-05
9.34326337e-03,1.95003069e-05
9.47867299e-03,1.46288101e-05
9.61408260e-03,1.28588898e-05
9.74949221e-03,1.36028105e-05
9.88490183e-03,1.53123050e-05
1.00203114e-02,1.67613892e-05
1.01557211e-02,1.78139393e-05
1.02911307e-02,1.91522522e-05
1.04265403e-02,2.13232076e-05
1.05619499e-02,2.39926217e-05
1.06973595e-02,2.60677935e-05
1.08327691e-02,2.65749276e-05
1.09681787e-02,2.55214319e-05
1.11035884e-02,2.39754576e-05
1.12389980e-02,2.32424127e-05
1.13744076e-02,2.37700285e-05
1.15098172e-02,2.46567359e-05
1.16452268e-02,2.41852965e-05
1.17806364e-02,2.10255800e-05
1.19160460e-02,1.52573918e-05
1.20514557e-02,8.51501582e-06
1.21868653e-02,3.19581248e-06
1.23222749e-02,1.29533347e-06
1.24576845e-02,3.58895381e-06
1.25930941e-02,9.52980530e-06
1.27285037e-02,1.77104177e-05
1.28639133e-02,2.64500757e-05
1.29993230e-02,3.41743773e-05
1.31347326e-02,3.95674841e-05
1.32701422e-02,4.16875736e-05
1.34055518e-02,4.01791510e-05
1.35409614e-02,3.54950597e-05
1.36763710e-02,2.88999323e-05
1.38117806e-02,2.21156116e-05
1.39471903e-02,1.67161028e-05
1.40825999e-02,1.35705383e-05
1.42180095e-02,1.26114725e-05
1.43534191e-02,1.30011238e-05
1.44888287e-02,1.35537767e-05
1.46242383e-02,1.31990354e-05
1.47596479e-02,1.13426426e-05
1.48950575e-02,8.07991695e-06
1.50304672e-02,4.23757085e-06
1.51658768e-02,1.18116130e-06
1.53012864e-02,3.41994031e-07
1.54366960e-02,2.56139099e-06
1.55721056e-02,7.54607002e-06
1.57075152e-02,1.37914738e-05
1.58429248e-02,1.91330797e-05
1.59783345e-02,2.17067343e-05
1.61137441e-02,2.07967067e-05
1.62491537e-02,1.70740699e-05
1.63845633e-02,1.21013904e-05
1.65199729e-02,7.45310158e-06
1.66553825e-02,4.02865870e-06
1.67907921e-02,1.94641550e-06
1.69262018e-02,9.48446569e-07
1.70616114e-02,8.78689591e-07
1.71970210e-02,1.80374576e-06
1.73324306e-02,3.70874371e-06
1.74678402e-02,6.10908247e-06
1.76032498e-02,8.02388329e-06
1.77386594e-02,8.45987183e-06
1.78740691e-02,7.09551470e-06
1.80094787e-02,4.62117518e-06
1.81448883e-02,2.39874955e-06
1.82802979e-02,1.61197559e-06
1.84157075e-02,2.49091686e-06
1.85511171e-02,4.17477429e-06
1.86865267e-02,5.32338021e-06
1.88219364e-02,5.04054277e-06
1.89573460e-02,3.45034606e-06
1.90927556e-02,1.53838019e-06
1.92281652e-02,4.19087787e-07
1.93635748e-02,5.94767882e-07
1.94989844e-02,1.73294305e-06
1.96343940e-02,3.06040143e-06
1.97698037e-02,4.00459321e-06
1.99052133e-02,4.56552984e-06
2.00406229e-02,5.16289100e-06
2.01760325e-02,6.13914845e-06
2.03114421e-02,7.35821660e-06
2.04468517e-02,8.23311122e-06
2.05822613e-02,8.15709161e-06
2.07176710e-02,6.99729376e-06
2.08530806e-02,5.27271951e-06
2.09884902e-02,3.88101208e-06
2.11238998e-02,3.55605131e-06
2.12593094e-02,4.40440189e-06
2.13947190e-02,5.80008229e-06
2.15301286e-02,6.70001513e-06
2.16655383e-02,6.22687342e-06
2.18009479e-02,4.24698738e-06
2.19363575e-02,1.66235192e-06
2.20717671e-02,2.22194463e-07
2.22071767e-02,1.83787197e-06
2.23425863e-02,7.63318603e-06
2.24779959e-02,1.71792219e-05
2.26134056e-02,2.83824159e-05
2.27488152e-02,3.82111795e-05
2.28842248e-02,4.39623865e-05
2.30196344e-02,4.43894163e-05
2.31550440e-02,4.00501832e-05
2.32904536e-02,3.27254910e-05
2.34258632e-02,2.43809682e-05
2.35612729e-02,1.64205556e-05
2.36966825e-02,9.66430818e-06
2.38320921e-02,4.81610314e-06
2.39675017e-02,2.73429179e-06
2.41029113e-02,4.01116227e-06
2.42383209e-02,8.09468271e-06
2.43737305e-02,1.28256445e-05
2.45091401e-02,1.51781613e-05
2.46445498e-02,1.31065724e-05
2.47799594e-02,7.35794150e-06
2.49153690e-02,1.80110954e-06
2.50507786e-02,1.65518435e-06
2.51861882e-02,1.04755988e-05
2.53215978e-02,2.77822981e-05
2.54570074e-02,4.89455374e-05
2.55924171e-02,6.74826940e-05
2.57278267e-02,7.82993529e-05
2.58632363e-02,7.98242263e-05
2.59986459e-02,7.38663298e-05
2.61340555e-02,6.36732454e-05
2.62694651e-02,5.18348051e-05
2.64048747e-02,3.95116606e-05
2.65402844e-02,2.71996841e-05
2.66756940e-02,1.59486506e-05
2.68111036e-02,7.67852550e-06
2.69465132e-02,4.14895447e-06
2.70819228e-02,5.42533361e-06
2.72173324e-02,9.25069659e-06
2.73527420e-02,1.20967043e-05
2.74881517e-02,1.13412741e-05
2.76235613e-02,7.07380483e-06
2.77589709e-02,2.21411276e-06
2.78943805e-02,8.02291034e-07
2.80297901e-02,5.57793478e-06
2.81651997e-02,1.63995484e-05
2.83006093e-02,3.04072896e-05
2.84360190e-02,4.36502093e-05
2.85714286e-02,5.30421817e-05
2.87068382e-02,5.74990053e-05
2.88422478e-02,5.78048184e-05
2.89776574e-02,5.55800040e-05
2.91130670e-02,5.21393263e-05
2.92484766e-02,4.78915844e-05
2.93838863e-02,4.24770361e-05
2.95192959e-02,3.54058300e-05
2.96547055e-02,2.67521935e-05
2.97901151e-02,1.74914674e-05
2.99255247e-02,9.26835677e-06
3.00609343e-02,3.68072212e-06
3.01963439e-02,1.45640888e-06
3.03317536e-02,2.03489240e-06
3.04671632e-02,3.89423455e-06
3.06025728e-02,5.50283852e-06
3.07379824e-02,6.29613328e-06
3.08733920e-02,6.96342360e-06
3.10088016e-02,8.76400829e-06
3.11442112e-02,1.23292875e-05
3.12796209e-02,1.68880934e-05
3.14150305e-02,2.06248680e-05
3.15504401e-02,2.20244923e-05
3.16858497e-02,2.12028522e-05
3.18212593e-02,2.00893248e-05
3.19566689e-02,2.11235156e-05
3.20920785e-02,2.53051658e-05
3.22274882e-02,3.10673191e-05
3.23628978e-02,3.49593547e-05
3.24983074e-02,3.38167140e-05
3.26337170e-02,2.69364027e-05
3.27691266e-02,1.66886425e-05
3.29045362e-02,7.09245208e-06
3.30399458e-02,1.35656721e-06
3.31753555e-02,1.17480898e-07
3.33107651e-02,1.54072429e-06
3.34461747e-02,3.04059552e-06
3.35815843e-02,3.21409717e-06
3.37169939e-02,2.54900424e-06
3.38524035e-02,2.52647825e-06
3.39878131e-02,4.01653187e-06
3.41232227e-02,6.35167937e-06
3.42586324e-02,7.82202881e-06
3.43940420e-02,7.13302540e-06
3.45294516e-02,4.58935367e-06
3.46648612e-02,2.01509956e-06
3.48002708e-02,1.45093906e-06
3.49356804e-02,3.63569889e-06
3.50710900e-02,7.42817765e-06
3.52064997e-02,1.05798258e-05
3.53419093e-02,1.12508926e-05
3.54773189e-02,9.15975169e-06
3.56127285e-02,5.60391423e-06
3.57481381e-02,2.45816937e-06
3.58835477e-02,9.52518543e-07
3.60189573e-02,1.07404682e-06
3.61543670e-02,1.87888025e-06
3.62897766e-02,2.33057919e-06
3.64251862e-02,1.99605795e-06
3.65605958e-02,1.16534474e-06
3.66960054e-02,4.51758581e-07
3.68314150e-02,2.73503947e-07
3.69668246e-02,6.02612968e-07
3.71022343e-02,1.08486918e-06
3.72376439e-02,1.35051883e-06
3.73730535e-02,1.25278734e-06
3.75084631e-02,8.94905296e-07
3.76438727e-02,4.90969613e-07
3.77792823e-02,2.03420236e-07
3.79146919e-02,6.92654278e-08
3.80501016e-02,3.15087776e-08
3.81855112e-02,1.86040931e-08
3.83209208e-02,3.89884821e-09
3.84563304e-02,1.32136976e-08
3.85917400e-02,9.37185079e-08
3.87271496e-02,2.82561860e-07
3.88625592e-02,6.08520205e-07
3.89979689e-02,1.12748028e-06
3.91333785e-02,1.95127008e-06
3.92687881e-02,3.21265607e-06
3.94041977e-02,4.94611297e-06
3.95396073e-02,6.94458172e-06
3.96750169e-02,8.71600887e-06
3.98104265e-02,9.63656858e-06
3.99458362e-02,9.26646635e-06
4.00812458e-02,7.64402364e-06
4.02166554e-02,5.33608620e-06
4.03520650e-02,3.16280139e-06
4.04874746e-02,1.75100889e-06
4.06228842e-02,1.21755659e-06
4.07582938e-02,1.20402773e-06
4.08937035e-02,1.22099050e-06
4.10291131e-02,1.02208997e-06
4.11645227e-02,7.21068654e-07
4.12999323e-02,6.01826006e-07
4.14353419e-02,8.46678942e-07
4.15707515e-02,1.46784843e-06
4.17061611e-02,2.50584499e-06
4.18415708e-02,4.25470293e-06
4.19769804e-02,7.18706140e-06
4.21123900e-02,1.15026726e-05
4.22477996e-02,1.66176620e-05
4.23832092e-02,2.10853578e-05
4.25186188e-02,2.31842231e-05
4.26540284e-02,2.18842463e-05
4.27894381e-02,1.75362961e-05
4.29248477e-02,1.17558719e-05
4.30602573e-02,6.53487805e-06
4.31956669e-02,3.17971511e-06
4.33310765e-02,1.78684652e-06
4.34664861e-02,1.53684838e-06
4.36018957e-02,1.47226519e-06
4.37373053e-02,1.12448332e-06
4.38727150e-02,5.89347290e-07
4.40081246e-02,1.74719417e-07
4.41435342e-02,7.63324215e-08
4.42789438e-02,4.01112707e-07
4.44143534e-02,1.41671576e-06
4.45497630e-02,3.61331002e-06
4.46851726e-02,7.32588526e-06
4.48205823e-02,1.21473877e-05
4.49559919e-02,1.66986324e-05
4.50914015e-02,1.91436257e-05
4.52268111e-02,1.82410166e-05
4.53622207e-02,1.42061809e-05
4.54976303e-02,8.70108022e-06
4.56330399e-02,3.88887997e-06
4.57684496e-02,1.19998091e-06
4.59038592e-02,6.70739930e-07
4.60392688e-02,1.25586332e-06
4.61746784e-02,1.76612705e-06
4.63100880e-02,1.66390746e-06
4.64454976e-02,1.17906160e-06
4.65809072e-02,8.40649906e-07
4.67163169e-02,9.79875553e-07
4.68517265e-02,1.66034066e-06
4.69871361e-02,2.97561319e-06
4.71225457e-02,5.24320509e-06
4.72579553e-02,8.72765283e-06
4.73933649e-02,1.30524952e-05
4.75287745e-02,1.68982473e-05
4.76641842e-02,1.84703280e-05
4.77995938e-02,1.65928239e-05
4.79350034e-02,1.16695375e-05
4.80704130e-02,5.72027471e-06
4.82058226e-02,1.33664339e-06
4.83412322e-02,2.17895423e-07
4.84766418e-02,2.27669034e-06
4.86120515e-02,5.87655505e-06
4.87474611e-02,8.93238510e-06
4.88828707e-02,1.00473227e-05
4.90182803e-02,8.98830818e-06
4.91536899e-02,6.43470197e-06
4.92890995e-02,3.47827790e-06
4.94245091e-02,1.35209221e-06
4.95599188e-02,1.40064525e-06
4.96953284e-02,4.89375435e-06
4.98307380e-02,1.23875934e-05
4.99661476e-02,2.28933847e-05
5.01015572e-02,3.35881236e-05
5.02369668e-02,4.06563238e-05
5.03723764e-02,4.10762263e-05
5.05077861e-02,3.43396375e-05
5.06431957e-02,2.29365617e-05
5.07786053e-02,1.11663841e-05
5.09140149e-02,2.96032113e-06
5.10494245e-02,6.82873734e-08
5.11848341e-02,1.66319034e-06
5.13202437e-02,5.38877157e-06
5.14556534e-02,8.92428695e-06
5.15910630e-02,1.09710181e-05
5.17264726e-02,1.12327672e-05
5.18618822e-02,9.84486390e-06
5.19972918e-02,7.05220844e-06
5.21327014e-02,3.49822941e-06
5.22681110e-02,7.09942412e-07
5.24035206e-02,9.90121223e-07
5.25389303e-02,6.34224677e-06
5.26743399e-02,1.69438965e-05
5.28097495e-02,3.02879414e-05
5.29451591e-02,4.18556005e-05
5.30805687e-02,4.71811382e-05
5.32159783e-02,4.41452294e-05
5.33513879e-02,3.40783214e-05
5.34867976e-02,2.09881179e-05
5.36222072e-02,9.42854004e-06
5.37576168e-02,2.34531142e-06
5.38930264e-02,1.18395478e-07
5.40284360e-02,1.12391835e-06
5.41638456e-02,3.15323161e-06
5.42992552e-02,4.64115185e-06
5.44346649e-02,5.04708429e-06
5.45700745e-02,4.49274447e-06
5.47054841e-02,3.26504312e-06
5.48408937e-02,1.70080245e-06
5.49763033e-02,4.52201096e-07
5.51117129e-02,6.82610694e-07
5.52471225e-02,3.75211834e-06
5.53825322e-02,1.04019894e-05
5.55179418e-02,1.99491075e-05
5.56533514e-02,3.01286630e-05
5.57887610e-02,3.78521389e-05
5.59241706e-02,4.05440692e-05
5.60595802e-02,3.73220940e-05
5.61949898e-02,2.93675080e-05
5.63303995e-02,1.93228463e-05
5.64658091e-02,1.01042125e-05
5.66012187e-02,3.77866300e-06
5.67366283e-02,1.01264753e-06
5.68720379e-02,1.20448745e-06
5.70074475e-02,3.05573483e-06
5.71428571e-02,5.20905167e-06
5.72782668e-02,6.68813628e-06
5.74136764e-02,7.07385611e-06
5.75490860e-02,6.48743201e-06
5.76844956e-02,5.47155087e-06
5.78199052e-02,4.81280818e-06
5.79553148e-02,5.31444101e-06
5.80907244e-02,7.54242800e-06
5.82261341e-02,1.16058945e-05
5.83615437e-02,1.70479467e-05
5.84969533e-02,2.28963525e-05
5.86323629e-02,2.78730725e-05
5.87677725e-02,3.07170525e-05
5.89031821e-02,3.05462466e-05
5.90385917e-02,2.71657887e-05
5.91740014e-02,2.12167308e-05
5.93094110e-02,1.40739129e-05
5.94448206e-02,7.47009020e-06
5.95802302e-02,2.94169803e-06
5.97156398e-02,1.30430316e-06
5.98510494e-02,2.39288888e-06
5.99864590e-02,5.19922317e-06
6.01218687e-02,8.34592042e-06
6.02572783e-02,1.06644979e-05
6.03926879e-02,1.16020864e-05
6.05280975e-02,1.12958067e-05
6.06635071e-02,1.03476513e-05
6.07989167e-02,9.47815355e-06
6.09343263e-02,9.24856828e-06
6.10697360e-02,9.93623070e-06
6.12051456e-02,1.15243810e-05
6.13405552e-02,1.37231897e-05
6.14759648e-02,1.59911043e-05
6.16113744e-02,1.76061237e-05
6.17467840e-02,1.78530111e-05
6.18821936e-02,1.63138302e-05
6.20176032e-02,1.31343717e-05
6.21530129e-02,9.09108652e-06
6.22884225e-02,5.36141157e-06
6.24238321e-02,3.06778839e-06
6.25592417e-02,2.81160802e-06
6.26946513e-02,4.43528787e-06
6.28300609e-02,7.12991675e-06
6.29654705e-02,9.81955588e-06
6.31008802e-02,1.16163402e-05
6.32362898e-02,1.21277419e-05
6.33716994e-02,1.14999674e-05
6.35071090e-02,1.02261470e-05
6.36425186e-02,8.85240095e-06
6.37779282e-02,7.73568427e-06
6.39133378e-02,6.95297901e-06
6.40487475e-02,6.37184512e-06
6.41841571e-02,5.81339156e-06
6.43195667e-02,5.20347873e-06
6.44549763e-02,4.62921773e-06
6.45903859e-02,4.28297703e-06
6.47257955e-02,4.34778067e-06
6.48612051e-02,4.90956212e-06
6.49966148e-02,5.94919172e-06
6.51320244e-02,7.39318024e-06
6.52674340e-02,9.14841790e-06
6.54028436e-02,1.10658666e-05
6.55382532e-02,1.28629707e-05
6.56736628e-02,1.41096962e-05
6.58090724e-02,1.43648841e-05
6.59444821e-02,1.34270828e-05
6.60798917e-02,1.15290748e-05
6.62153013e-02,9.28807159e-06
6.63507109e-02,7.37695401e-06
6.64861205e-02,6.11065042e-06
6.66215301e-02,5.25820094e-06
6.67569397e-02,4.26720309e-06
6.68923494e-02,2.78209930e-06
6.70277590e-02,1.07921089e-06
6.71631686e-02,5.42631403e-08
6.72985782e-02,7.09074031e-07
6.74339878e-02,3.47260989e-06
6.75693974e-02,7.84862151e-06
6.77048070e-02,1.26613499e-05
6.78402167e-02,1.67260465e-05
6.79756263e-02,1.94492126e-05
6.81110359e-02,2.09289613e-05
6.82464455e-02,2.15342823e-05
6.83818551e-02,2.13650856e-05
6.85172647e-02,2.00825312e-05
6.86526743e-02,1.72726327e-05
6.87880840e-02,1.30324747e-05
6.89234936e-02,8.24577464e-06
6.90589032e-02,4.24118956e-06
6.91943128e-02,2.02887908e-06
6.93297224e-02,1.67841683e-06
6.94651320e-02,2.32522422e-06
6.96005416e-02,2.82176315e-06
6.97359513e-02,2.55572513e-06
6.98713609e-02,1.83323102e-06
7.00067705e-02,1.56636456e-06
7.01421801e-02,2.53604239e-06
7.02775897e-02,4.80454789e-06
7.04129993e-02,7.70142507e-06
7.05484089e-02,1.03411824e-05
7.06838186e-02,1.22292471e-05
7.08192282e-02,1.34812471e-05
7.09546378e-02,1.45201325e-05
7.10900474e-02,1.55384803e-05
7.12254570e-02,1.61864981e-05
7.13608666e-02,1.57519946e-05
7.14962762e-02,1.37069933e-05
7.16316858e-02,1.02131560e-05
7.17670955e-02,6.20616736e-06
7.19025051e-02,2.97780087e-06
7.20379147e-02,1.51499347e-06
7.21733243e-02,2.00368287e-06
7.23087339e-02,3.78153886e-06
7.24441435e-02,5.73482326e-06
7.25795531e-02,6.87827901e-06
7.27149628e-02,6.78363118e-06
7.28503724e-02,5.65282929e-06
7.29857820e-02,4.06324814e-06
7.31211916e-02,2.59480546e-06
7.32566012e-02,1.57881784e-06
7.33920108e-02,1.08333719e-06
7.35274204e-02,1.06643599e-06
7.36628301e-02,1.51924889e-06
7.37982397e-02,2.46179175e-06
7.39336493e-02,3.80990758e-06
7.40690589e-02,5.27071626e-06
7.42044685e-02,6.42118227e-06
7.43398781e-02,6.96734216e-06
7.44752877e-02,6.99673161e-06
7.46106974e-02,6.99392357e-06
7.47461070e-02,7.55377743e-06
7.48815166e-02,8.98050086e-06
7.50169262e-02,1.10846326e-05
7.51523358e-02,1.33517002e-05
7.52877454e-02,1.53464069e-05
7.54231550e-02,1.69961988e-05
7.55585647e-02,1.84821605e-05
7.56939743e-02,1.98143313e-05
7.58293839e-02,2.04916770e-05
7.59647935e-02,1.96388795e-05
7.61002031e-02,1.66301993e-05
7.62356127e-02,1.17531090e-05
7.63710223e-02,6.33673343e-06
7.65064320e-02,2.13163598e-06
7.66418416e-02,3.19901749e-07
7.67772512e-02,8.68165019e-07
7.69126608e-02,2.70354256e-06
7.70480704e-02,4.55479941e-06
7.71834800e-02,5.78165172e-06
7.73188896e-02,6.56182992e-06
7.74542993e-02,7.39050194e-06
7.75897089e-02,8.46313584e-06
7.77251185e-02,9.60131539e-06
7.78605281e-02,1.08328739e-05
7.79959377e-02,1.30241267e-05
7.81313473e-02,1.77548693e-05
7.82667569e-02,2.61966037e-05
7.84021666e-02,3.76871520e-05
7.85375762e-02,4.91897986e-05
7.86729858e-02,5.63676479e-05
7.88083954e-02,5.58463308e-05
